"mark-twain_huck-finn" "mark-twain_innocents-abroad" "mark-twain_life-on-mississippi" "mark-twain_roughing-it" "mark-twain_sketches-new-and-old" "mark-twain_tom-sawyer" "mark-twain-and-cd-warner_gilded-age" "warner_backlog-studies" "warner_baddeck-sketches" "warner_being-a-boy" "warner_golden-house" "warner_in-the-levant" "warner_in-the-wilderness" "warner_john-smith" "warner_my-summer-in-a-garden" "warner_my-winter-on-the-nile"
"flung" 0.0116678783309549 0.00204598347868341 0.00548839889683182 0.000594586881035057 0.0030511370570766 0.00987919159986451 0.00250286264915497 0.00383127083253515 0 0 0 0.00141157206781192 0.00563888575617458 0.00140244586558959 0 0.00230981556122744
"fortunate" 0 0.00358047108769597 0.00137209972420796 0.000594586881035057 0 0 0.00250286264915497 0.00957817708133788 0.00278714568410491 0.00287571173865532 0.0114087238708532 0.00705786033905961 0.00281944287808729 0.00140244586558959 0.00625293106143505 0.00404217723214801
"grotto" 0 0.0132988926114422 0 0 0 0 0 0 0 0 0 0.0155272927459311 0 0 0 0.00173236167092058
"kiss" 0.00718023281904916 0.00818393391473364 0.00137209972420796 0.00178376064310517 0.0010170456856922 0.00987919159986451 0.00125143132457749 0 0 0.00287571173865532 0.0063381799282518 0.00141157206781192 0 0.00140244586558959 0.00312646553071752 0.00115490778061372
"knocked" 0.00538517461428687 0.00358047108769597 0.00480234903472784 0.00356752128621034 0.00610227411415321 0.00282262617138986 0.00250286264915497 0 0.00278714568410491 0 0.00380290795695108 0.00211735810171788 0 0.00140244586558959 0 0.00288726945153429
"letting" 0.0143604656380983 0.0010229917393417 0.00205814958631193 0.000594586881035057 0.0010170456856922 0.00423393925708479 0.00375429397373246 0 0.00278714568410491 0.00575142347731063 0.00380290795695108 0.00211735810171788 0.00563888575617458 0 0.00625293106143505 0.00346472334184115
"managed" 0.00179505820476229 0.00153448760901256 0.00754654848314376 0.00475669504828045 0.0010170456856922 0.00846787851416958 0.00625715662288743 0.00191563541626758 0 0 0.00380290795695108 0.00141157206781192 0.00563888575617458 0 0 0.00115490778061372
"marvelous" 0 0.00460346282703767 0.0061744487589358 0.0041621081672454 0.0040681827427688 0 0.00312857831144371 0.00957817708133788 0.00278714568410491 0 0 0 0.00563888575617458 0.00420733759676876 0.00625293106143505 0.00230981556122744
"museum" 0 0.00358047108769597 0 0 0.010170456856922 0 0.000625715662288743 0.00191563541626758 0 0 0.00253527197130072 0.0127041486103073 0 0 0 0.00692944668368231
"physical" 0 0.00153448760901256 0.00137209972420796 0.00118917376207011 0.0010170456856922 0 0.00187714698686623 0.00957817708133788 0.00557429136820982 0 0.017746903799105 0.00494050223734173 0.00563888575617458 0.00280489173117918 0 0.00461963112245487
"ranks" 0 0.00460346282703767 0.00274419944841591 0.00654045569138563 0.0030511370570766 0.00282262617138986 0.00312857831144371 0.00383127083253515 0 0.0115028469546213 0 0.00211735810171788 0.00563888575617458 0 0 0.00346472334184115
"reported" 0 0.00255747934835426 0.00137209972420796 0.00237834752414023 0.0030511370570766 0 0.0087600192720424 0.00383127083253515 0 0.00287571173865532 0.00760581591390216 0.000705786033905961 0.00281944287808729 0.0140244586558959 0 0.00115490778061372
"roofs" 0 0.0010229917393417 0.00137209972420796 0.00475669504828045 0 0 0.000625715662288743 0.00191563541626758 0.00278714568410491 0.00287571173865532 0.00253527197130072 0.0197620089493669 0 0 0 0.00288726945153429
"salary" 0.00179505820476229 0 0.00411629917262387 0.00951339009656091 0.00508522842846101 0 0.00750858794746491 0.00957817708133788 0 0 0.00380290795695108 0.00141157206781192 0 0 0 0
"seventeen" 0.00628270371666801 0.00460346282703767 0.00343024931051989 0.00356752128621034 0.0040681827427688 0 0.00312857831144371 0.00191563541626758 0 0 0.00126763598565036 0.00282314413562384 0 0.00280489173117918 0.00312646553071752 0.00346472334184115
"shallow" 0.000897529102381145 0.00255747934835426 0.000686049862103978 0.00356752128621034 0.0020340913713844 0.00423393925708479 0.00187714698686623 0.00191563541626758 0.00278714568410491 0.00575142347731063 0.00380290795695108 0.00423471620343577 0.00563888575617458 0.00280489173117918 0 0.00750690057398917
"shelter" 0 0.00204598347868341 0.00686049862103978 0.00237834752414023 0.0030511370570766 0.00846787851416958 0.00187714698686623 0 0 0 0.00126763598565036 0.00705786033905961 0.00563888575617458 0 0 0.00461963112245487
"stirred" 0.00628270371666801 0.00306897521802511 0.00274419944841591 0.00475669504828045 0.0040681827427688 0.0112905046855594 0.00125143132457749 0.00191563541626758 0 0.00575142347731063 0.00380290795695108 0 0.00563888575617458 0.00140244586558959 0.00312646553071752 0.00115490778061372
"suffer" 0.00269258730714343 0.00613795043605023 0.000686049862103978 0.00654045569138563 0.00610227411415321 0.00705656542847465 0.00250286264915497 0 0.00278714568410491 0.00287571173865532 0.00253527197130072 0 0 0.00280489173117918 0 0.00173236167092058
"suspect" 0 0.00255747934835426 0.00480234903472784 0.00118917376207011 0.0010170456856922 0.00141131308569493 0.00187714698686623 0.013409447913873 0 0.00575142347731063 0.00380290795695108 0.00352893016952981 0.0112777715123492 0.00280489173117918 0.00625293106143505 0.00404217723214801
"tent" 0.00179505820476229 0.00818393391473364 0 0.000594586881035057 0.0010170456856922 0.00423393925708479 0.00500572529830994 0 0 0.00862713521596595 0.00126763598565036 0.00494050223734173 0 0.00280489173117918 0 0.00404217723214801
"thou" 0.00269258730714343 0.00920692565407534 0 0.00118917376207011 0.0020340913713844 0.00423393925708479 0.000625715662288743 0 0 0 0 0.000705786033905961 0 0.0140244586558959 0 0.00635199279337545
"vessels" 0 0.00255747934835426 0 0.00237834752414023 0 0 0.00125143132457749 0 0.00557429136820982 0 0.00126763598565036 0.00705786033905961 0 0.023841579715023 0 0.00577453890306859
"wisdom" 0 0.00358047108769597 0.00205814958631193 0.00475669504828045 0.00813636548553761 0.00141131308569493 0.00312857831144371 0.0076625416650703 0.00278714568410491 0 0.00253527197130072 0.00423471620343577 0 0.00140244586558959 0.00937939659215257 0.00115490778061372
"advanced" 0 0.00358047108769597 0.0061744487589358 0.00178376064310517 0.0020340913713844 0 0.00688287228517617 0.00191563541626758 0.00557429136820982 0.00287571173865532 0.00507054394260144 0.00282314413562384 0 0.00420733759676876 0 0.00173236167092058
"attend" 0.000897529102381145 0.00153448760901256 0.00343024931051989 0.00178376064310517 0.00711931979984541 0.00282262617138986 0.00375429397373246 0.00383127083253515 0.00278714568410491 0.00575142347731063 0.00887345189955252 0.00141157206781192 0 0.00280489173117918 0.00312646553071752 0.00346472334184115
"bills" 0.00718023281904916 0.0010229917393417 0.00205814958631193 0.00178376064310517 0.00610227411415321 0 0.0112628819211974 0.00383127083253515 0 0 0.00507054394260144 0 0 0.00280489173117918 0.00312646553071752 0.000577453890306859
"burn" 0 0.00460346282703767 0.00411629917262387 0.00356752128621034 0.0030511370570766 0.00705656542847465 0.00312857831144371 0.0114938124976055 0.00278714568410491 0.00287571173865532 0.00126763598565036 0.000705786033905961 0 0.00140244586558959 0.00312646553071752 0.00230981556122744
"capable" 0 0.00153448760901256 0.00137209972420796 0.00772962945345574 0.0030511370570766 0.00141131308569493 0.00625715662288743 0.00957817708133788 0 0.00287571173865532 0.00380290795695108 0.00282314413562384 0.00281944287808729 0.00280489173117918 0 0.00115490778061372
"capacity" 0 0.00153448760901256 0.00891864820735171 0.000594586881035057 0.00508522842846101 0.00282262617138986 0.00125143132457749 0.00574690624880273 0.00278714568410491 0 0.0063381799282518 0.00352893016952981 0 0.00701222932794794 0.00625293106143505 0.00173236167092058
"cheer" 0.000897529102381145 0.00153448760901256 0.00343024931051989 0.00237834752414023 0.0040681827427688 0.00705656542847465 0.00750858794746491 0.00383127083253515 0 0.00287571173865532 0.00380290795695108 0.000705786033905961 0.00281944287808729 0.00140244586558959 0 0.00404217723214801
"compass" 0 0.00511495869670852 0.00205814958631193 0.00713504257242068 0.0020340913713844 0.00141131308569493 0.00125143132457749 0.00191563541626758 0 0.00287571173865532 0 0.00211735810171788 0.0225555430246983 0.00701222932794794 0 0.00115490778061372
"conducted" 0 0.00460346282703767 0.00205814958631193 0 0 0.00282262617138986 0.00187714698686623 0.00191563541626758 0 0 0 0.00423471620343577 0.00563888575617458 0.0224391338494334 0 0.00461963112245487
"contains" 0 0.00204598347868341 0.00480234903472784 0.00178376064310517 0.0030511370570766 0 0.000625715662288743 0 0 0 0.00126763598565036 0.0112925765424954 0 0.00560978346235835 0 0.00635199279337545
"contents" 0 0.00153448760901256 0.00411629917262387 0.00297293440517528 0.00508522842846101 0 0.00813430360975366 0.00383127083253515 0.00836143705231472 0 0.00380290795695108 0 0.00845832863426187 0.00280489173117918 0 0.00288726945153429
"continent" 0 0.00306897521802511 0.00205814958631193 0.0041621081672454 0.0020340913713844 0.00141131308569493 0.00250286264915497 0.00191563541626758 0.0278714568410491 0 0.00126763598565036 0.000705786033905961 0.00563888575617458 0.0140244586558959 0 0.00115490778061372
"convinced" 0.000897529102381145 0.00153448760901256 0.00205814958631193 0.00535128192931551 0.0020340913713844 0.00141131308569493 0.0043800096360212 0.00383127083253515 0 0 0.00253527197130072 0.00564628827124769 0.00563888575617458 0.00420733759676876 0.00937939659215257 0.00230981556122744
"crept" 0.0080777619214303 0.00255747934835426 0.00754654848314376 0.00118917376207011 0.0030511370570766 0.0141131308569493 0.00125143132457749 0 0 0 0.00126763598565036 0.00141157206781192 0.00563888575617458 0 0 0.00173236167092058
"day^s" 0.00179505820476229 0.00511495869670852 0.00137209972420796 0.00237834752414023 0.0040681827427688 0.00141131308569493 0.00500572529830994 0.00191563541626758 0.00557429136820982 0.00575142347731063 0.00253527197130072 0.00141157206781192 0.00845832863426187 0.00140244586558959 0.00312646553071752 0.00288726945153429
"delighted" 0 0.00358047108769597 0.000686049862103978 0.00118917376207011 0.0020340913713844 0.00705656542847465 0.0043800096360212 0.0114938124976055 0.00557429136820982 0.00862713521596595 0 0.00211735810171788 0 0.00560978346235835 0.0156323276535876 0.00173236167092058
"department" 0 0.00255747934835426 0.00274419944841591 0.0041621081672454 0.015255685285383 0 0.00563144096059868 0.00383127083253515 0.00278714568410491 0 0.00380290795695108 0.000705786033905961 0 0 0 0.00173236167092058
"depths" 0 0.00460346282703767 0.00205814958631193 0.0041621081672454 0 0.00423393925708479 0 0.00574690624880273 0.00278714568410491 0.00287571173865532 0.0063381799282518 0.00141157206781192 0.0169166572685237 0 0 0.00577453890306859
"fat" 0.00179505820476229 0.00153448760901256 0.00205814958631193 0.0041621081672454 0.0020340913713844 0 0.00375429397373246 0 0.00557429136820982 0.00287571173865532 0.00126763598565036 0.00211735810171788 0 0.00841467519353753 0.0125058621228701 0.00577453890306859
"fishing" 0.000897529102381145 0.00153448760901256 0.00274419944841591 0.00118917376207011 0.00508522842846101 0.00564525234277972 0 0 0.0195100197887344 0.0172542704319319 0 0.000705786033905961 0.00845832863426187 0.0168293503870751 0.00312646553071752 0.000577453890306859
"flew" 0.00359011640952458 0.00255747934835426 0.00480234903472784 0.00475669504828045 0.0010170456856922 0.0127018177712544 0.0043800096360212 0 0 0 0.00380290795695108 0.00141157206781192 0.00281944287808729 0 0.00625293106143505 0.000577453890306859
"handed" 0.00269258730714343 0.00409196695736682 0.00274419944841591 0.00297293440517528 0.00508522842846101 0.00141131308569493 0.00375429397373246 0.00574690624880273 0 0.00575142347731063 0.0063381799282518 0.00211735810171788 0.00563888575617458 0.00140244586558959 0 0.00115490778061372
"handle" 0.00628270371666801 0.00204598347868341 0.00274419944841591 0.0041621081672454 0.0040681827427688 0.00423393925708479 0.00312857831144371 0.00383127083253515 0.00278714568410491 0 0 0.00282314413562384 0 0.00280489173117918 0.00312646553071752 0.00346472334184115
"impulse" 0 0.00153448760901256 0.00205814958631193 0.0041621081672454 0.0040681827427688 0.00987919159986451 0.00312857831144371 0.00191563541626758 0.00278714568410491 0 0.00887345189955252 0.00564628827124769 0 0 0 0.00230981556122744
"interrupted" 0 0.0010229917393417 0.00480234903472784 0.00356752128621034 0.00711931979984541 0.00141131308569493 0.00813430360975366 0 0 0.00862713521596595 0.0063381799282518 0.00141157206781192 0.00563888575617458 0 0 0.00115490778061372
"jamestown" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701222932794794 0 0
"lava" 0 0.00716094217539193 0.000686049862103978 0.020810540836227 0 0 0 0 0 0 0 0 0 0 0 0
"likewise" 0 0.00869542978440449 0.00137209972420796 0.00951339009656091 0.010170456856922 0 0.00125143132457749 0 0 0 0 0 0 0.00280489173117918 0.00312646553071752 0
"literary" 0 0.000511495869670852 0.00686049862103978 0.00594586881035057 0.0020340913713844 0 0.00500572529830994 0.00957817708133788 0.00836143705231472 0 0 0.00494050223734173 0.00563888575617458 0.00140244586558959 0.00312646553071752 0
"massacre" 0 0.00204598347868341 0.00205814958631193 0.010702563858631 0.0111875025426142 0.00141131308569493 0 0 0 0 0 0.00635207430515365 0 0.00420733759676876 0 0.000577453890306859
"meat" 0.00628270371666801 0.00204598347868341 0.00960469806945569 0.0041621081672454 0.0010170456856922 0.00282262617138986 0.000625715662288743 0.00191563541626758 0 0 0 0.00141157206781192 0 0.00981712105912712 0.00625293106143505 0.00115490778061372
"mediterranean" 0 0.00818393391473364 0 0 0 0 0 0 0 0 0.00126763598565036 0.0148215067120252 0 0.00140244586558959 0 0.00635199279337545
"overboard" 0.00897529102381145 0.00358047108769597 0.00754654848314376 0.00594586881035057 0.0010170456856922 0.00141131308569493 0.00125143132457749 0.00191563541626758 0 0 0.00253527197130072 0 0 0.00140244586558959 0 0.00230981556122744
"patience" 0.00269258730714343 0.00409196695736682 0 0.00178376064310517 0.0020340913713844 0.00141131308569493 0.00250286264915497 0 0.00557429136820982 0.00862713521596595 0.00253527197130072 0.00211735810171788 0.00563888575617458 0.00841467519353753 0.0125058621228701 0.00404217723214801
"patiently" 0 0.0010229917393417 0.00480234903472784 0.00772962945345574 0.0040681827427688 0.00564525234277972 0.00250286264915497 0 0 0.00862713521596595 0.00253527197130072 0.000705786033905961 0.00281944287808729 0 0.00625293106143505 0.00404217723214801
"permit" 0 0.00358047108769597 0.00411629917262387 0.00118917376207011 0.0040681827427688 0.00141131308569493 0.00125143132457749 0.0076625416650703 0.00278714568410491 0.00575142347731063 0.00380290795695108 0.00423471620343577 0 0.00420733759676876 0 0.00519708501276173
"plants" 0 0 0.00205814958631193 0.000594586881035057 0 0.00141131308569493 0.00125143132457749 0.00574690624880273 0 0 0.00126763598565036 0.000705786033905961 0 0 0.0875410348600907 0.00577453890306859
"princes" 0 0.013810388481113 0.000686049862103978 0.000594586881035057 0.0010170456856922 0 0.00125143132457749 0 0 0 0 0.00282314413562384 0.00281944287808729 0.00280489173117918 0 0.00635199279337545
"rail" 0.00538517461428687 0.00869542978440449 0.00480234903472784 0.00118917376207011 0.0010170456856922 0.00141131308569493 0.00375429397373246 0 0.0111485827364196 0 0.00380290795695108 0.00141157206781192 0 0 0 0.000577453890306859
"reception" 0 0.00562645456637938 0.00274419944841591 0.00237834752414023 0.0010170456856922 0 0.0125143132457749 0 0 0 0.00126763598565036 0.00211735810171788 0 0 0 0.00346472334184115
"respected" 0.000897529102381145 0.000511495869670852 0.00205814958631193 0.00475669504828045 0.00813636548553761 0.00141131308569493 0.00375429397373246 0.00191563541626758 0.00557429136820982 0 0.00126763598565036 0.00635207430515365 0.00281944287808729 0.00841467519353753 0 0.00115490778061372
"responsibility" 0.000897529102381145 0.00204598347868341 0.00274419944841591 0.00356752128621034 0.0020340913713844 0 0.0043800096360212 0.00574690624880273 0.0111485827364196 0.00287571173865532 0.0063381799282518 0 0.00563888575617458 0.00420733759676876 0.0156323276535876 0.00173236167092058
"settlement" 0 0 0.00137209972420796 0.000594586881035057 0 0.00141131308569493 0.00187714698686623 0 0.0222971654728393 0 0.00126763598565036 0.00423471620343577 0.00563888575617458 0.0266464714462022 0 0.00404217723214801
"shaft" 0 0.000511495869670852 0.00137209972420796 0.0231888883603672 0.0020340913713844 0 0 0 0 0 0 0.000705786033905961 0.00281944287808729 0.00140244586558959 0 0.00173236167092058
